/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core 64PE406-E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923191, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.301670 * LONGITUDE: 33.395000
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.736 m
Event(s):	64PE406-E1 * LATITUDE: 33.301670 * LONGITUDE: 33.395000 * ELEVATION: -1760.0 m * CAMPAIGN: 64PE406 (NESSC EAST MED) (URI: http://melia.nioz.nl/phptoweb/core/melia-core.php?script=viewcruise.inc&crid=64PE406) * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC)
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	38360 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
236.701	6.515	53133.104	765.502	2.383	3629.451	2.773
236.751	6.516	53313.051	835.094	3.579	3680.882	4.623
236.802	6.517	53067.700	880.999	4.548	3622.662	4.541
236.852	6.518	53135.411	797.060	5.147	3610.255	6.639
236.902	6.519	52203.278	734.296	4.087	3562.873	7.563
236.953	6.520	55229.897	761.056	2.868	3886.906	5.673
237.003	6.521	53859.517	546.562	1.400	3834.261	2.729
237.053	6.522	53408.065	626.973	2.103	3754.498	4.013
237.104	6.523	53930.022	747.137	3.321	3708.512	3.326
237.154	6.524	54023.813	878.798	4.193	3845.921	5.403
237.205	6.525	57242.790	961.640	2.439	4024.890	9.197
237.255	6.526	56565.958	876.332	2.083	3956.774	4.659
237.305	6.527	58139.515	972.089	5.825	4159.872	7.237
237.356	6.528	55665.056	873.972	3.330	3986.896	5.254
237.406	6.529	56977.109	813.452	3.961	4015.764	5.750
237.456	6.530	55425.229	732.169	2.394	3772.115	2.693
237.507	6.531	57929.054	832.532	2.070	3802.470	6.663
237.557	6.532	63239.947	898.648	3.278	3617.427	2.648
237.608	6.533	60859.926	988.362	2.724	3409.121	1.669
237.658	6.534	61925.217	1095.781	4.541	3475.430	8.463
237.708	6.535	57312.528	1109.763	7.204	3479.870	11.828
237.759	6.536	53457.736	1188.807	6.400	3648.556	14.276
237.809	6.537	53008.104	1231.548	7.162	3612.490	14.195
237.859	6.538	51362.250	1111.672	9.814	3713.007	10.329
237.910	6.539	54682.295	1061.626	9.837	3698.472	16.039
237.960	6.540	56869.769	1226.428	11.547	3763.171	12.813
238.011	6.541	55785.978	1104.876	10.031	3823.241	14.954
238.061	6.542	54924.123	1016.631	14.411	3799.589	12.659
238.111	6.543	59183.631	1085.457	18.581	3969.151	13.425
238.162	6.544	57289.479	1049.239	14.036	4001.758	16.767
238.212	6.545	55668.227	970.316	12.211	4025.670	14.261
238.262	6.546	55351.297	917.194	7.358	4053.788	10.651
238.313	6.547	57889.247	902.901	8.751	4179.268	17.255
238.363	6.548	57104.035	883.609	9.558	3987.046	11.857
238.414	6.549	56652.901	824.753	7.738	4252.584	10.465
238.464	6.550	57432.784	939.406	17.202	4141.011	20.127
238.514	6.551	56725.094	883.268	11.393	4069.076	11.823
238.565	6.552	58855.495	871.124	16.535	4333.392	14.124
238.615	6.553	57151.690	840.192	10.442	4205.674	6.976
238.665	6.554	58670.482	739.974	11.473	4342.727	11.817
238.716	6.555	60406.885	950.237	14.691	4103.241	17.850
238.766	6.556	58280.181	970.577	13.882	4025.495	10.345
238.816	6.557	56791.563	1086.293	15.340	4145.358	11.629
238.867	6.558	56601.249	968.974	16.321	4301.881	17.864
238.917	6.559	56964.774	831.849	9.563	4181.648	18.968
238.968	6.560	58791.238	746.991	6.715	4486.878	10.598
239.018	6.561	59824.426	1030.540	13.747	3996.622	14.080
239.068	6.562	57949.508	1110.073	16.386	3974.083	13.604
239.119	6.563	56367.242	976.832	17.290	4117.615	11.992
239.169	6.564	57294.098	927.958	10.663	4012.604	16.272
239.219	6.565	58177.778	766.533	11.978	3956.887	7.123
239.270	6.566	58179.172	908.706	12.598	4210.863	12.766
239.320	6.567	57135.582	892.804	17.681	3945.373	12.093
239.371	6.568	56418.754	972.244	23.960	4080.886	9.087
239.421	6.569	57890.467	1031.444	20.334	3831.303	16.068
239.471	6.570	58359.065	1123.990	17.579	3756.508	12.216
239.522	6.571	58840.653	1117.387	28.363	3830.343	15.100
239.572	6.572	59395.570	1092.992	22.147	3704.140	9.948
239.622	6.573	59829.543	1103.609	34.668	3543.228	18.365
239.673	6.574	58727.879	958.044	28.454	3646.176	10.512
239.723	6.575	59609.330	1075.877	20.296	3930.660	17.377
239.774	6.576	59950.381	972.097	27.886	3708.387	8.089
239.824	6.577	59253.969	895.265	22.424	3799.043	8.593
239.874	6.578	57119.949	1046.572	24.786	3690.661	6.706
239.925	6.579	56087.674	1123.917	19.771	3518.911	14.142
239.975	6.580	55775.339	1227.173	23.230	3394.028	12.059
240.025	6.581	54172.015	1164.698	19.072	3723.450	19.720
240.076	6.582	55294.019	1125.104	15.289	3973.624	6.877
240.126	6.583	53458.074	1054.708	11.434	3605.112	12.834
240.177	6.584	53818.525	1096.439	11.484	3742.928	14.148
240.227	6.585	55145.261	1052.515	14.998	3876.148	19.246
240.277	6.586	54714.202	1109.757	12.816	3643.920	12.831
240.328	6.587	54058.371	924.949	9.178	3840.285	23.654
240.378	6.588	55833.593	955.876	6.231	4128.172	10.682
240.428	6.589	54930.239	881.822	8.768	4036.298	21.782
240.479	6.590	53192.551	928.756	10.145	3865.903	13.361
240.529	6.591	53014.592	916.162	10.073	3554.790	25.828
240.580	6.592	52938.595	825.270	9.165	3609.838	10.155
240.630	6.593	55305.069	899.289	13.457	3596.437	14.828
240.680	6.594	54317.184	746.444	6.944	3673.094	12.052
240.731	6.595	55991.985	698.917	8.269	4050.196	10.795
240.781	6.596	55660.526	687.172	6.532	3952.993	6.475
240.831	6.597	56995.105	644.999	6.929	4282.341	6.147
240.882	6.598	56373.308	483.863	5.096	4300.699	6.196
240.932	6.599	55794.900	492.468	8.425	4116.791	4.561
240.982	6.600	56301.013	490.842	7.337	4155.356	6.222
241.033	6.601	55884.543	471.186	5.471	4176.024	4.431
241.083	6.602	55379.495	408.423	6.030	4172.635	7.965
241.134	6.603	54763.133	447.383	6.573	4153.083	9.209
241.184	6.604	54795.448	451.547	4.938	4280.409	6.556
241.234	6.605	53205.380	439.261	5.023	4080.863	6.545
241.285	6.606	54805.374	433.000	6.427	4146.793	8.747
241.335	6.607	55434.292	424.131	5.049	4167.969	2.930
241.385	6.608	56690.747	434.113	6.613	4377.220	5.599
241.436	6.609	55133.573	347.621	3.706	4404.126	4.040
241.486	6.610	56489.268	260.142	7.093	4507.929	4.303
241.536	6.611	56702.901	238.399	4.474	4775.572	3.101
241.585	6.612	56057.720	251.215	3.840	4749.484	3.842
241.635	6.613	55989.619	243.968	4.257	4757.827	5.970
241.685	6.614	58553.548	247.863	4.193	4622.174	4.464
241.734	6.615	58433.232	338.581	5.876	4507.837	5.382
241.784	6.616	58861.805	221.978	7.771	4800.273	1.936
241.834	6.617	57797.267	228.254	5.627	4786.316	2.920
241.883	6.618	58159.355	252.280	3.532	4850.294	2.141
241.933	6.619	59954.437	238.438	4.205	5030.738	4.619
241.982	6.620	57630.615	215.049	4.844	5116.579	3.500
242.032	6.621	58409.614	263.988	3.753	4978.307	2.390
242.082	6.622	58849.126	287.241	2.521	4989.511	3.450
242.131	6.623	57498.426	248.281	3.348	4949.391	3.025
242.181	6.624	56967.273	236.559	2.464	4807.571	3.125
242.230	6.625	58337.981	218.449	2.719	4913.662	1.778
242.280	6.626	57565.782	282.912	3.016	4949.874	3.692
242.330	6.627	57897.285	267.601	2.493	4916.100	1.536
242.379	6.628	59137.494	248.894	4.276	5111.283	2.944
242.429	6.629	58216.691	281.898	3.564	4966.949	3.702
242.479	6.630	59190.261	278.787	3.627	4898.577	4.627
242.528	6.631	58097.859	264.477	3.625	4870.816	4.298
242.578	6.632	58803.405	294.533	1.335	4970.660	4.148
242.627	6.633	59574.624	288.586	3.563	4979.946	2.854
242.677	6.634	59330.774	278.384	3.836	4934.511	3.871
242.727	6.635	58480.886	253.609	2.978	5027.884	2.808
242.776	6.636	57203.173	368.921	3.548	4749.316	4.743
242.826	6.637	56010.653	418.233	3.592	4828.817	3.820
242.876	6.638	57785.036	482.046	3.351	4691.840	5.073
242.925	6.639	60149.513	511.225	4.164	4797.974	4.725
242.975	6.640	58216.310	279.075	2.568	4950.635	3.478
243.024	6.641	59949.744	303.441	3.044	5117.911	3.686
243.074	6.642	58940.098	268.061	2.433	5033.657	3.549
243.124	6.643	59886.561	263.687	2.352	4961.140	4.526
243.173	6.644	59335.356	247.189	4.068	4980.809	2.524
243.223	6.645	60599.028	305.976	2.230	4927.445	2.894
243.272	6.646	59673.751	268.399	2.096	5074.251	2.519
243.322	6.647	60115.157	231.846	2.957	5125.681	3.342
243.372	6.648	62026.184	248.806	3.829	5099.575	3.989
243.421	6.649	61115.991	268.123	2.821	5064.666	3.163
243.471	6.650	59466.212	242.106	2.170	5171.667	3.349
243.521	6.651	60158.865	217.986	2.511	5092.214	2.493
243.570	6.652	61411.572	195.016	3.217	5074.243	3.611
243.620	6.653	60029.939	231.391	3.020	4988.216	2.660
243.669	6.654	60861.674	194.072	3.658	5035.670	3.369
243.719	6.655	60978.324	221.287	2.542	5097.303	2.174
243.769	6.656	60854.228	193.189	1.968	5208.711	3.158
243.818	6.657	60119.138	236.547	2.249	5154.432	1.490
243.868	6.658	60499.752	198.788	5.013	5406.334	3.841
243.917	6.659	61545.505	151.811	2.539	5412.534	1.594
243.967	6.660	59981.124	230.648	4.600	5327.609	2.068
244.017	6.661	61946.552	206.603	3.372	5388.374	2.086
244.066	6.662	58862.514	155.157	3.321	5175.626	2.074
244.116	6.663	60901.995	149.897	2.899	5402.384	1.516
244.166	6.664	60976.685	168.677	2.331	5562.607	1.941
244.215	6.665	60404.184	165.354	3.484	5458.783	3.949
244.265	6.666	62459.400	269.747	4.807	5343.823	2.586
244.314	6.667	61746.284	140.475	2.221	5076.271	1.680
244.364	6.668	64730.120	192.275	3.690	4984.662	3.407
244.414	6.669	59866.852	156.654	2.061	5281.533	2.067
244.463	6.670	61556.650	219.042	2.316	5236.324	1.416
244.513	6.671	63534.955	228.495	1.805	5247.891	2.209
244.563	6.672	60799.703	183.295	4.218	5415.350	2.740
244.612	6.673	61481.464	209.489	2.404	5288.414	3.393
244.662	6.674	63466.164	211.388	1.821	5318.719	1.887
244.711	6.675	62050.194	209.015	2.797	5210.035	2.527
244.761	6.676	61311.691	158.781	1.934	5370.121	1.691
244.811	6.677	63222.198	213.831	2.443	5134.782	4.005
244.860	6.678	63077.112	202.116	3.183	5496.408	1.984
244.910	6.679	64647.719	264.102	3.424	5475.836	2.679
244.959	6.680	61639.995	192.619	2.767	5553.555	2.291
245.009	6.681	62626.461	181.116	1.606	5326.552	2.436
245.059	6.682	62510.525	242.162	3.160	5342.733	2.095
245.108	6.683	63622.662	174.868	0.943	5248.132	2.044
245.158	6.684	62872.777	220.909	1.315	5371.417	1.711
245.208	6.685	62193.602	189.150	1.965	5485.524	2.498
245.257	6.686	61453.423	159.881	1.923	5589.204	1.862
245.307	6.687	63560.077	213.217	2.208	5597.375	3.041
245.356	6.688	63025.771	201.337	2.645	5441.350	3.706
245.406	6.689	62729.408	140.534	1.884	5539.251	1.590
245.456	6.690	61367.965	172.137	1.553	5445.324	2.164
245.505	6.691	63258.318	221.323	1.891	5274.937	4.041
245.555	6.692	62856.413	182.062	2.296	5530.281	3.210
245.604	6.693	61652.641	195.087	1.035	5366.663	2.459
245.654	6.694	62496.767	244.208	1.223	5341.960	2.236
245.704	6.695	61972.502	163.321	2.466	5334.075	3.144
245.753	6.696	62126.992	210.808	1.167	5428.067	2.595
245.803	6.697	61716.468	226.656	2.520	5605.395	3.064
245.853	6.698	61778.147	218.513	1.929	5565.716	3.186
245.902	6.699	61650.432	222.630	2.311	5400.195	3.190
245.952	6.700	60614.207	162.611	3.161	5561.068	1.105
246.001	6.701	62599.432	218.541	3.324	5554.601	1.522
246.051	6.702	60618.816	193.015	1.858	5343.351	1.289
246.101	6.703	61624.607	197.053	2.436	5264.037	2.130
246.150	6.704	60309.018	217.110	2.298	5147.124	3.751
246.200	6.705	60480.738	168.416	1.728	5399.339	2.218
246.249	6.706	59323.753	176.508	2.180	5407.479	2.409
246.299	6.707	59609.704	199.983	2.359	5319.006	2.057
246.349	6.708	60047.878	216.731	2.150	5088.863	2.949
246.398	6.709	60116.312	212.169	1.873	5227.542	3.758
246.448	6.710	60173.615	196.517	2.496	5442.432	2.562
246.498	6.711	61054.405	242.723	3.113	5544.868	3.172
246.547	6.712	59403.275	183.584	2.232	5296.013	1.612
246.597	6.713	59930.269	174.613	2.701	5386.089	3.533
246.646	6.714	59090.262	205.234	3.037	5238.145	3.345
246.696	6.715	60444.394	210.560	3.870	5482.810	3.056
246.746	6.716	58717.053	193.322	1.723	5250.133	2.585
246.795	6.717	59572.479	187.662	1.815	5198.288	2.693
246.845	6.718	58373.232	157.550	2.209	5199.608	2.212
246.895	6.719	58532.437	239.497	2.506	5004.971	2.910
246.944	6.720	58824.118	176.919	1.691	5226.407	2.577
246.994	6.721	60009.019	158.915	1.570	5397.730	1.783
247.043	6.722	59070.934	153.398	1.409	5348.909	2.062
247.093	6.723	59404.332	153.878	1.349	5275.282	2.185
247.143	6.724	58928.190	239.531	2.501	5015.253	1.682
247.192	6.725	57682.308	141.750	1.967	5294.244	2.850
247.242	6.726	57904.791	193.597	1.672	5198.627	1.894
247.291	6.727	56630.008	163.451	2.162	5154.532	0.994
247.341	6.728	55741.549	178.134	1.641	4953.635	1.516
247.391	6.729	56100.105	164.198	1.694	4882.560	0.830
247.440	6.730	57035.570	171.243	1.538	4881.725	3.514
247.490	6.731	56659.205	216.351	3.300	5122.864	3.092
247.540	6.732	56871.960	223.570	1.966	5018.030	2.573
247.589	6.733	55277.188	130.177	2.113	5031.337	2.900
247.639	6.734	54377.919	103.581	1.687	5151.187	1.634
247.688	6.735	56300.333	193.851	1.530	5125.569	2.939
247.738	6.736	57292.481	135.686	1.963	5200.032	2.452
247.788	6.737	56579.303	140.023	1.286	4927.020	2.553
247.837	6.738	56960.265	204.644	1.903	5041.528	2.508
247.887	6.739	56678.866	185.215	2.295	5033.375	2.748
247.936	6.740	55897.061	160.884	1.712	5049.465	1.427
247.986	6.741	53576.946	152.476	1.707	4721.401	1.511
248.036	6.742	54896.603	163.862	2.013	4850.920	1.797
248.085	6.743	55391.202	196.860	3.268	4879.920	1.792
248.135	6.744	54569.911	144.327	1.439	5018.330	1.694
248.185	6.745	54161.169	186.506	3.064	4823.953	1.793
248.234	6.746	56052.961	253.737	2.074	4955.427	1.942
248.284	6.747	52966.887	191.852	1.971	4546.801	1.444
248.333	6.748	52002.516	157.594	1.809	4397.582	2.334
248.383	6.749	53587.626	218.613	1.564	4603.674	2.452
248.433	6.750	52956.970	217.861	1.788	4584.817	2.176
248.482	6.751	53825.274	135.357	1.647	4704.592	1.435
248.532	6.752	53172.686	188.885	1.309	4543.896	1.644
248.582	6.753	52460.752	161.333	1.933	4681.087	1.465
248.631	6.754	50277.756	166.079	1.905	4528.952	1.149
248.681	6.755	50980.351	161.142	1.565	4499.884	1.868
248.730	6.756	51506.764	141.999	1.440	4890.777	0.945
248.780	6.757	53590.184	171.200	3.258	4732.174	2.500
248.830	6.758	54223.821	220.685	1.870	4701.009	2.007
248.879	6.759	53580.181	170.619	2.411	4850.671	2.052
248.929	6.760	53857.128	153.992	2.265	5177.461	1.434
248.978	6.761	53502.261	155.243	2.143	5079.234	2.602
249.028	6.762	52790.503	174.734	3.706	4979.391	2.355
249.078	6.763	54990.483	144.847	3.135	5197.529	1.947
249.127	6.764	54537.618	158.220	2.594	5045.278	1.292
249.177	6.765	54859.821	206.571	1.247	4850.239	1.790
249.227	6.766	55775.085	161.831	1.194	5166.812	2.152
249.276	6.767	54836.934	197.793	2.051	4942.926	1.823
249.326	6.768	54604.775	145.276	2.231	4879.277	2.061
249.375	6.769	54881.871	162.728	2.556	5056.626	2.028
249.425	6.770	54907.527	206.011	1.878	4935.662	3.696
249.475	6.771	55806.131	234.912	3.558	4996.217	2.332
249.524	6.772	56040.414	188.790	2.623	5099.254	3.192
249.574	6.773	55740.480	161.302	2.262	5033.481	1.919
249.623	6.774	56610.440	153.619	1.051	5272.624	1.231
249.673	6.775	57088.963	198.002	3.303	5093.960	3.423
249.723	6.776	56951.030	201.196	2.004	5116.308	4.362
249.772	6.777	57751.927	199.269	1.370	5166.026	2.490
249.822	6.778	56601.991	139.918	2.558	5254.243	2.771
249.872	6.779	55506.225	147.740	2.354	5171.575	2.482
249.921	6.780	55486.114	194.813	1.793	4949.304	2.398
249.971	6.781	55409.276	185.679	1.893	5178.268	2.468
250.020	6.782	55490.599	204.687	1.461	5078.117	2.179
250.070	6.783	56708.077	134.199	1.705	5095.318	1.625
250.120	6.784	56373.104	176.535	1.799	5046.040	1.526
250.169	6.785	56290.799	226.874	1.912	4929.329	2.626
250.219	6.786	54619.088	146.637	2.226	4982.779	2.369
250.269	6.787	53257.725	162.878	2.454	4800.613	2.153
250.318	6.788	52593.602	149.019	1.678	4817.902	1.714
250.368	6.789	51820.959	182.386	1.934	4556.031	3.398
250.417	6.790	52489.432	153.411	1.431	4772.976	1.750
250.467	6.791	52242.394	168.230	0.928	4769.704	1.143
250.517	6.792	52971.914	194.207	1.740	4824.745	2.303
250.566	6.793	51850.522	153.748	1.530	4728.728	2.026
250.616	6.794	50377.494	173.170	1.388	4564.045	1.552
250.665	6.795	53041.429	199.832	2.749	4777.290	3.736
250.715	6.796	54237.595	188.530	1.868	5003.744	2.507
250.765	6.797	53387.720	192.699	2.960	4981.821	6.090
250.814	6.798	52278.743	177.367	1.691	5162.849	2.528
250.864	6.799	54180.084	189.112	3.471	5009.540	2.096
250.914	6.800	56376.087	151.010	1.292	5138.934	0.981
250.963	6.801	53969.387	181.809	2.574	4943.173	1.894
251.013	6.802	55421.479	201.382	2.439	4991.424	3.343
251.062	6.803	55838.090	187.630	1.723	5004.522	3.385
251.112	6.804	53916.011	192.900	1.771	4897.182	1.223
251.162	6.805	56399.673	164.209	2.354	5169.710	3.658
251.211	6.806	55782.493	172.017	1.663	4932.547	2.340
251.261	6.807	56627.927	158.508	1.137	5233.203	2.148
251.310	6.808	56931.954	194.552	1.335	4933.308	2.149
251.360	6.809	54430.110	162.753	2.036	5280.484	2.285
251.410	6.810	55724.078	154.887	2.203	5186.625	2.301
251.459	6.811	57299.989	156.250	1.946	5288.048	3.240
251.509	6.812	56687.024	159.828	1.353	5163.724	1.835
251.559	6.813	56276.385	184.383	1.908	5151.246	1.604
251.608	6.814	56806.876	171.437	1.256	5192.569	2.793
251.658	6.815	55716.507	192.428	1.453	5126.425	2.301
251.707	6.816	54404.106	232.617	1.825	5024.770	2.482
251.757	6.817	54922.295	134.431	1.950	4963.998	1.590
251.807	6.818	54117.629	174.999	1.655	4929.973	2.149
251.856	6.819	52044.725	176.514	1.660	4551.357	2.512
251.906	6.820	49980.112	154.864	1.607	4541.881	1.404
251.956	6.821	53560.047	167.411	1.337	4921.670	2.025
252.005	6.822	55020.178	163.443	1.924	4965.956	1.474
252.055	6.823	57165.730	176.719	1.691	5064.869	2.593
252.104	6.824	56521.751	139.537	1.583	5130.370	1.534
252.154	6.825	54312.067	195.080	2.267	4833.914	1.533
252.204	6.826	52647.702	168.107	2.129	4719.284	1.841
252.253	6.827	54544.392	173.120	1.810	4895.379	1.835
252.303	6.828	52732.900	183.760	2.335	4825.970	1.786
252.352	6.829	52012.026	184.727	2.031	4614.498	1.695
252.402	6.830	50299.640	115.072	1.233	4515.921	1.679
252.452	6.831	49519.992	145.306	2.343	4524.268	1.981
252.501	6.832	48890.451	170.679	1.454	4387.903	1.094
252.551	6.833	47367.807	134.921	1.584	4386.082	1.509
252.601	6.834	50547.835	145.815	1.619	4618.829	2.457
252.650	6.835	51389.994	195.374	2.609	4734.044	1.717
252.700	6.836	51211.388	177.623	3.000	4787.657	2.298
252.749	6.837	50479.665	184.685	2.157	4728.377	1.568
252.799	6.838	51710.299	144.195	2.545	4781.130	1.076
252.849	6.839	49275.735	169.320	1.849	4498.724	1.737
252.898	6.840	52645.965	126.534	2.744	4784.040	2.790
252.948	6.841	51894.377	129.129	1.738	4775.089	1.904
252.997	6.842	55572.866	194.188	1.205	4818.284	1.225
253.047	6.843	55516.192	146.202	1.215	5033.337	2.267
253.097	6.844	53431.018	142.278	1.831	4899.485	1.857
253.146	6.845	54316.019	164.530	2.286	5020.717	2.015
253.196	6.846	53260.654	163.197	1.423	5019.558	3.785
253.246	6.847	52615.779	175.161	1.828	4655.390	0.905
253.295	6.848	52219.784	128.423	1.331	4734.195	1.509
253.345	6.849	52863.488	132.408	1.200	4730.140	1.555
253.394	6.850	51341.736	122.367	1.782	4670.305	1.110
253.444	6.851	51062.311	167.376	1.415	4586.953	1.139
253.494	6.852	54292.603	154.344	1.722	4845.047	1.147
253.543	6.853	54444.591	154.863	1.639	4687.813	2.286
253.593	6.854	51591.219	154.987	1.131	4608.734	0.615
253.643	6.855	52252.650	164.716	0.708	4501.519	1.219
253.692	6.856	50930.877	125.658	1.658	4648.937	0.908
253.742	6.857	51851.352	128.932	1.874	4712.126	1.383
253.791	6.858	53032.554	140.846	1.685	4763.082	1.830
253.841	6.859	53790.232	197.317	0.888	4817.741	1.519
253.891	6.860	54111.116	165.358	1.564	4837.436	2.329
253.940	6.861	54099.390	169.155	1.629	4758.853	2.205
253.990	6.862	52958.812	170.532	1.796	4727.019	1.268
254.039	6.863	52998.216	138.505	1.335	4668.632	1.639
254.089	6.864	54162.356	153.890	1.551	4755.944	1.276
254.139	6.865	55799.471	143.209	1.659	4856.804	1.476
254.188	6.866	54353.514	154.382	1.820	4800.009	2.779
254.238	6.867	53750.560	168.942	1.256	4651.879	1.445
254.288	6.868	54891.303	130.120	1.451	5082.742	1.556
254.337	6.869	55595.382	248.692	1.436	4841.154	2.324
254.387	6.870	55697.275	189.802	1.174	4694.840	3.054
254.436	6.871	54892.815	167.061	1.569	4742.336	1.461
254.486	6.872	52953.834	118.384	1.962	4895.038	1.761
254.536	6.873	53180.055	159.886	1.649	4749.478	1.744
254.585	6.874	55208.780	178.920	1.637	4892.706	2.227
254.635	6.875	53930.096	142.469	1.149	5032.615	1.232
254.684	6.876	55553.490	192.666	1.411	4973.412	1.180
254.734	6.877	55523.334	191.982	1.515	4829.153	2.303
254.784	6.878	53330.427	184.336	1.585	4805.369	2.333
254.833	6.879	50323.618	233.194	2.299	4543.248	2.021
254.883	6.880	51406.343	198.273	1.866	4636.284	2.001
254.933	6.881	54182.309	186.009	1.183	4678.284	1.445
254.982	6.882	50744.687	135.154	1.275	4531.157	1.416
255.032	6.883	49042.667	126.686	1.756	4494.996	1.810
255.081	6.884	53316.210	156.962	1.943	4849.896	2.488
255.131	6.885	53127.666	163.072	1.587	4785.204	2.041
255.181	6.886	53425.250	154.466	2.778	4631.546	0.955
255.230	6.887	52114.447	210.429	1.508	4537.131	1.260
255.280	6.888	53808.830	149.720	2.241	4717.413	1.599
255.330	6.889	52611.065	173.545	1.294	4740.832	1.635
255.379	6.890	53469.714	146.102	1.712	4737.974	2.708
255.429	6.891	52580.341	158.434	1.599	4603.211	2.453
255.478	6.892	53247.165	167.233	1.705	4784.223	2.607
255.528	6.893	52951.093	152.793	1.881	4794.296	1.456
255.578	6.894	53155.015	143.720	0.882	4742.113	1.093
255.627	6.895	51311.663	143.857	1.375	4799.207	1.625
255.677	6.896	50824.138	167.436	1.868	4638.956	2.437
255.726	6.897	50673.544	124.589	2.836	4603.163	1.785
255.776	6.898	49297.936	147.560	1.964	4466.489	1.832
255.826	6.899	49600.944	153.690	2.172	4476.952	2.641
255.875	6.900	50221.119	94.422	1.647	4533.801	0.575
255.925	6.901	48297.717	125.077	2.081	4638.422	1.131
255.975	6.902	49745.326	124.820	2.357	4446.114	1.077
256.024	6.903	50432.585	138.703	1.302	4389.846	1.678
256.074	6.904	50695.755	172.752	1.790	4431.773	1.274
256.123	6.905	51969.164	157.349	1.430	4636.647	1.295
256.173	6.906	50934.538	160.413	1.644	4554.596	1.460
256.223	6.907	49264.437	117.234	1.625	4661.554	1.347
256.272	6.908	50976.390	130.089	1.186	4597.122	1.048
256.322	6.909	50613.550	160.782	1.135	4535.997	0.866
256.371	6.910	49321.465	152.554	1.270	4379.231	1.433
256.421	6.911	47164.078	154.803	2.186	4298.630	1.684
256.471	6.912	47854.670	193.367	1.819	4204.632	1.466
256.520	6.913	48412.418	160.600	1.886	4167.770	1.928
256.570	6.914	47450.258	113.017	0.832	4289.564	1.090
256.620	6.915	48506.450	155.170	1.175	4319.757	0.733
256.669	6.916	49370.259	210.455	1.954	4191.246	0.822
256.719	6.917	48802.657	109.026	1.814	4541.131	1.460
256.768	6.918	49379.792	178.187	1.516	4390.818	1.882
256.818	6.919	50348.759	103.397	1.037	4458.282	1.222
256.868	6.920	51479.772	187.022	1.298	4291.580	2.562
256.917	6.921	49597.658	121.943	1.076	4425.330	1.104
256.967	6.922	50008.617	143.201	1.249	4293.848	1.661
257.017	6.923	48879.753	143.768	2.052	4207.768	1.779
257.066	6.924	50141.545	120.709	1.092	4431.163	0.862
257.116	6.925	50244.969	131.825	1.975	4492.220	1.194
257.165	6.926	48405.290	109.173	1.325	4400.816	1.489
257.215	6.927	51013.584	174.560	2.252	4518.557	2.953
257.265	6.928	49130.103	155.054	1.645	4508.889	1.437
257.314	6.929	50613.181	152.950	1.421	4527.612	2.022
257.364	6.930	49624.583	158.618	1.859	4455.416	2.771
257.413	6.931	51310.167	190.051	1.725	4507.585	3.236
