/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS21PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923192, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 32.344970 * LONGITUDE: 31.650080
	DATE/TIME START: 2004-06-29T07:59:57 * DATE/TIME END: 2004-06-29T07:59:57
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.516 m
Event(s):	MS21PC (MIMES_43) * LATITUDE: 32.344970 * LONGITUDE: 31.650080 * DATE/TIME: 2004-06-29T07:59:57 * ELEVATION: -1022.0 m * LOCATION: Osiris & Amon Mud Volcano * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS21PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	37300 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
79.714	5.956	92705.913	249.297	2.093	7244.016	2.508
79.735	5.957	94155.396	201.432	3.686	7322.243	5.236
79.755	5.958	95045.422	241.668	2.706	7352.279	2.873
79.776	5.959	93040.647	200.033	3.073	7216.331	3.436
79.796	5.960	91935.034	214.951	2.161	7055.104	4.116
79.816	5.961	94236.412	171.459	1.959	7224.203	1.694
79.837	5.962	93867.873	148.785	1.971	7339.069	2.771
79.857	5.963	92342.699	212.858	3.142	7272.249	3.522
79.877	5.964	92869.940	178.450	2.975	7191.990	4.515
79.898	5.965	92113.307	181.190	3.503	7040.576	3.942
79.918	5.966	92930.660	227.066	2.671	7142.440	3.561
79.939	5.967	93330.944	214.097	2.667	7141.433	3.828
79.959	5.968	91926.901	223.878	2.882	6927.196	2.323
79.979	5.969	89811.793	206.676	3.442	6912.961	4.417
80.000	5.970	88907.168	162.852	2.616	7074.191	3.213
80.020	5.971	91388.418	182.663	1.760	7102.197	2.811
80.041	5.972	90248.520	211.220	2.653	6949.591	2.916
80.061	5.973	90483.060	187.471	2.566	6903.209	3.531
80.081	5.974	91407.966	201.576	2.808	6896.537	2.189
80.102	5.975	92734.253	201.168	2.070	7041.164	3.042
80.122	5.976	92842.909	232.827	3.191	6932.025	4.268
80.142	5.977	92119.955	230.718	2.037	6864.409	4.776
80.163	5.978	91388.684	188.022	3.249	7080.151	3.572
80.183	5.979	92420.471	201.378	3.037	7049.636	2.424
80.204	5.980	94350.836	181.603	2.119	7132.756	3.839
80.224	5.981	93978.561	215.889	2.636	7004.599	2.821
80.244	5.982	92826.055	188.230	1.684	7057.712	4.398
80.265	5.983	92899.696	218.903	1.610	6851.590	3.667
80.286	5.984	92565.697	180.630	2.339	7199.545	4.618
80.306	5.985	93021.979	206.125	1.935	7150.275	1.451
80.327	5.986	93526.141	223.292	2.835	7064.800	2.777
80.348	5.987	91876.399	223.922	2.590	6894.399	6.313
80.369	5.988	91867.566	234.761	2.275	6905.380	2.967
80.390	5.989	92515.975	239.881	2.456	6990.982	3.554
80.411	5.990	92392.084	222.619	2.071	7086.616	2.558
80.433	5.991	93891.136	219.779	2.993	7199.207	2.006
80.454	5.992	96360.224	197.855	2.616	7174.770	4.252
80.476	5.993	93841.180	249.213	2.633	7042.187	3.520
80.497	5.994	93605.865	280.127	3.186	7013.851	3.406
80.518	5.995	94451.922	272.996	2.197	7006.919	5.854
80.539	5.996	94733.087	200.599	2.302	7132.723	4.124
80.560	5.997	92810.446	224.341	2.904	7055.469	3.302
80.579	5.998	92222.781	230.038	2.366	6974.448	3.990
80.594	5.999	92006.282	250.790	2.743	6930.384	4.514
80.609	6.000	92081.876	258.298	3.983	6912.877	3.634
80.624	6.001	93578.574	210.106	1.605	7059.623	3.567
80.639	6.002	94495.427	200.964	2.204	6948.456	4.135
80.650	6.003	93153.101	173.209	2.297	7031.449	4.111
80.659	6.004	93369.988	204.289	2.789	6927.143	1.902
80.668	6.005	93253.651	211.965	2.392	7016.599	4.330
80.677	6.006	94467.571	272.135	2.469	6885.161	2.980
80.685	6.007	93895.985	162.496	3.862	7164.273	3.598
80.694	6.008	93036.280	285.547	3.038	6763.990	3.827
80.702	6.009	94142.484	180.071	3.489	7118.806	2.919
80.711	6.010	93398.071	238.755	2.775	6790.806	3.969
80.719	6.011	93783.487	249.569	2.894	6890.795	2.359
80.728	6.012	94263.970	209.087	2.249	7009.153	4.342
80.736	6.013	90511.491	236.885	3.875	6722.544	3.279
80.745	6.014	91277.352	206.844	3.025	6806.599	4.269
80.753	6.015	90385.774	222.995	2.590	6967.313	1.880
80.762	6.016	91622.102	313.690	1.907	6761.238	5.526
80.770	6.017	90814.462	177.906	1.759	6996.269	2.635
80.779	6.018	92460.909	211.975	2.629	6936.184	4.454
80.787	6.019	89186.927	212.138	2.827	6920.789	3.165
80.796	6.020	89340.152	169.250	3.155	6916.768	3.575
80.804	6.021	88793.064	195.788	2.116	6841.431	2.764
80.813	6.022	89066.320	247.197	2.511	6830.341	3.877
80.821	6.023	90357.166	172.331	1.737	6928.056	2.512
80.830	6.024	91054.963	188.795	4.740	7052.089	2.159
80.838	6.025	93107.635	149.069	2.104	7101.987	3.647
80.846	6.026	92050.568	295.254	2.968	6749.083	2.655
80.855	6.027	90650.039	240.467	2.825	6820.329	3.553
80.863	6.028	89067.163	208.552	2.773	6795.750	5.014
80.871	6.029	91604.499	225.029	2.145	6885.180	3.320
80.880	6.030	90743.117	221.156	2.669	6878.534	3.469
80.888	6.031	92039.293	262.649	3.769	6660.710	3.698
80.896	6.032	93181.776	242.034	2.248	7013.441	4.602
80.905	6.033	91987.328	289.268	3.598	6762.920	4.965
80.913	6.034	92364.950	240.222	4.805	6887.568	6.153
80.922	6.035	91408.698	265.321	2.756	6840.292	3.613
80.930	6.036	90715.484	235.472	3.175	6925.036	3.720
80.938	6.037	91372.924	207.320	3.853	6930.689	3.409
80.947	6.038	90938.432	257.846	1.921	6796.919	4.551
80.955	6.039	92122.845	230.024	3.790	6871.663	4.321
80.964	6.040	92917.544	212.063	2.678	6928.049	3.828
80.972	6.041	90767.029	278.508	2.652	6719.872	3.595
80.980	6.042	91012.243	273.645	3.143	6616.736	4.365
80.989	6.043	91967.369	311.692	2.902	6727.119	4.672
80.997	6.044	90768.243	203.478	3.150	6867.531	4.299
81.006	6.045	91017.790	277.490	3.099	6737.608	5.637
81.014	6.046	92604.574	237.604	2.005	6859.620	3.158
81.022	6.047	89709.912	282.085	3.002	6594.975	6.217
81.031	6.048	88736.291	239.203	3.313	6854.379	3.989
81.039	6.049	86682.476	256.748	2.338	6507.317	3.704
81.048	6.050	88662.564	192.926	3.395	6858.379	5.725
81.056	6.051	88075.930	234.746	2.126	6686.831	3.537
81.064	6.052	86465.086	236.383	3.283	6643.314	3.026
81.073	6.053	85951.957	228.868	3.543	6823.248	4.920
81.081	6.054	88096.846	264.928	3.202	6729.836	3.681
81.090	6.055	88722.757	265.815	2.514	6853.029	3.605
81.098	6.056	89340.763	296.481	6.241	7037.026	7.910
81.107	6.057	88944.156	235.233	2.554	6720.924	4.621
81.115	6.058	87734.484	248.348	2.369	6702.772	4.186
81.124	6.059	87065.398	218.554	3.961	6743.784	5.441
81.132	6.060	89349.479	264.398	4.233	6798.405	4.235
81.140	6.061	88812.226	293.462	2.143	6577.139	4.128
81.149	6.062	91663.972	266.706	2.709	6766.146	3.740
81.157	6.063	89833.791	273.557	2.639	6659.775	4.307
81.166	6.064	89145.404	249.825	3.384	6762.739	4.761
81.175	6.065	87435.027	257.208	2.753	6670.696	3.794
81.183	6.066	89829.900	227.544	2.616	6979.992	2.339
81.192	6.067	89812.596	272.771	3.127	6920.673	7.054
81.200	6.068	86991.271	224.803	2.978	6688.904	5.024
81.209	6.069	86016.669	273.267	2.303	6605.029	2.905
81.217	6.070	88155.344	321.541	3.289	6707.310	2.510
81.226	6.071	87712.649	266.488	4.751	6806.174	4.870
81.234	6.072	86597.527	275.462	3.495	6576.455	3.730
81.243	6.073	86863.567	225.093	3.121	6814.026	4.548
81.251	6.074	88930.460	293.200	2.835	6665.152	5.609
81.260	6.075	87703.440	259.946	3.349	6706.309	6.244
81.268	6.076	89376.630	224.583	2.643	6859.277	5.705
81.277	6.077	89560.752	281.392	2.916	6697.082	2.781
81.285	6.078	90772.360	241.593	3.867	6819.939	0.911
81.294	6.079	88354.974	246.787	4.673	6752.256	5.335
81.302	6.080	87688.709	251.092	4.613	6725.957	2.743
81.311	6.081	88995.786	260.316	4.836	6751.332	6.991
81.319	6.082	90070.623	261.899	4.002	6963.058	5.193
81.327	6.083	88935.881	296.907	3.212	6617.332	4.153
81.336	6.084	90468.202	226.804	3.126	6871.129	5.248
81.344	6.085	89979.698	302.221	3.875	6837.167	5.483
81.353	6.086	88590.283	306.259	5.194	6659.466	6.090
81.361	6.087	89716.819	294.627	4.667	6586.653	6.720
81.370	6.088	88382.556	350.890	5.624	6579.289	6.334
81.378	6.089	87177.342	238.240	3.263	6774.569	5.575
81.387	6.090	89075.445	283.312	4.395	6741.948	5.046
81.396	6.091	88978.618	252.069	3.561	6734.913	3.036
81.404	6.092	89475.082	285.840	4.604	6486.586	6.510
81.413	6.093	88293.651	312.416	3.698	6640.100	3.847
81.421	6.094	87331.402	277.215	2.820	6683.675	2.918
81.430	6.095	84343.961	345.615	4.003	6314.201	6.118
81.438	6.096	86987.919	316.506	4.725	6587.149	6.517
81.446	6.097	86382.731	309.351	5.039	6564.286	5.385
81.455	6.098	87440.524	343.810	4.781	6554.336	5.177
81.463	6.099	86724.197	253.548	4.996	6751.029	3.310
81.472	6.100	87693.415	288.958	3.432	6659.331	6.131
81.481	6.101	85200.845	228.064	3.950	6637.182	3.632
81.489	6.102	86839.940	380.030	3.554	6431.708	4.762
81.498	6.103	86383.407	292.166	2.951	6519.113	5.075
81.506	6.104	85131.186	309.167	2.573	6523.827	6.035
81.515	6.105	86111.362	212.601	4.399	6772.751	5.158
81.523	6.106	89455.913	230.202	4.306	6891.066	6.669
81.532	6.107	89654.308	320.402	3.043	6747.041	5.889
81.541	6.108	89560.974	362.125	4.103	6607.541	3.631
81.549	6.109	87866.023	302.142	4.893	6555.725	3.355
81.558	6.110	90662.533	306.037	3.013	6659.905	6.182
81.567	6.111	88753.129	358.813	5.101	6527.134	5.141
81.575	6.112	88098.272	270.339	5.074	6629.922	5.590
81.584	6.113	88560.643	310.149	4.861	6485.367	4.988
81.593	6.114	87512.827	270.002	5.649	6539.566	7.837
81.601	6.115	88322.209	273.154	5.864	6695.604	4.459
81.610	6.116	89240.341	287.985	5.212	6460.867	2.878
81.618	6.117	88336.684	295.631	4.684	6533.797	6.121
81.627	6.118	87693.831	306.153	3.891	6489.761	7.025
81.636	6.119	88718.804	281.397	6.740	6590.028	4.784
81.644	6.120	88464.804	268.209	9.463	6541.247	3.902
81.653	6.121	90194.526	407.803	5.377	6443.683	5.713
81.661	6.122	88033.934	334.912	7.259	6511.670	5.202
81.670	6.123	89156.862	379.331	5.097	6457.667	4.092
81.678	6.124	89188.984	311.182	6.678	6476.180	8.503
81.687	6.125	89591.534	391.141	6.237	6435.421	10.315
81.696	6.126	87655.728	272.252	6.201	6492.107	5.621
81.704	6.127	88164.561	305.774	6.387	6453.919	5.120
81.713	6.128	87125.787	352.469	6.089	6478.621	5.151
81.721	6.129	86556.438	392.621	7.334	6376.885	4.333
81.730	6.130	87195.647	389.574	8.333	6366.052	8.764
81.739	6.131	87215.513	391.315	3.804	6328.283	8.747
81.748	6.132	85889.882	327.766	5.700	6396.461	4.029
81.756	6.133	86772.671	362.689	4.665	6447.288	5.949
81.765	6.134	88257.609	439.576	7.325	6419.664	9.339
81.774	6.135	87354.685	434.103	8.337	6442.353	7.779
81.782	6.136	89475.689	471.667	10.164	6447.797	6.614
81.791	6.137	89938.447	574.993	14.421	6316.829	11.696
81.799	6.138	91701.711	485.842	19.839	6410.732	7.615
81.808	6.139	92189.923	474.412	16.427	6495.816	13.975
81.817	6.140	91974.626	521.335	21.979	6613.328	9.022
81.825	6.141	91525.062	509.502	20.141	6463.753	10.910
81.834	6.142	86289.290	443.841	18.024	6155.985	10.108
81.843	6.143	87474.046	553.530	15.876	6235.319	7.997
81.851	6.144	90258.046	525.315	18.544	6503.552	11.511
81.860	6.145	89749.844	605.165	29.527	6068.586	6.043
81.869	6.146	90152.854	509.329	30.115	6184.092	10.070
81.877	6.147	88113.662	492.411	16.941	6368.869	8.100
81.886	6.148	89971.809	590.707	21.183	6191.482	10.225
81.895	6.149	86829.086	462.989	18.653	6164.911	6.396
81.903	6.150	86058.693	521.120	21.882	6058.673	10.635
81.912	6.151	83755.027	461.648	17.528	6142.323	11.781
81.920	6.152	84353.317	506.775	16.018	6141.875	8.449
81.929	6.153	84737.608	566.402	18.025	6085.854	11.510
81.938	6.154	85577.489	466.245	13.452	6198.040	11.331
81.946	6.155	84742.758	453.937	18.635	6243.165	6.887
81.955	6.156	84594.065	488.337	15.316	6145.795	6.432
81.963	6.157	83602.269	463.835	19.277	6120.677	11.338
81.972	6.158	85900.369	547.607	23.477	6219.442	9.084
81.980	6.159	84312.117	563.537	17.631	6108.975	10.798
81.989	6.160	86170.762	481.030	23.546	6102.828	10.272
81.998	6.161	85769.473	482.746	27.678	6226.680	12.967
82.006	6.162	85062.076	435.799	27.100	6083.371	6.444
82.015	6.163	83253.746	420.672	23.431	6083.396	8.774
82.023	6.164	83302.670	510.950	29.921	5980.789	8.966
82.032	6.165	83354.763	477.204	33.389	5904.732	9.822
82.040	6.166	83934.153	532.947	33.277	5934.199	12.863
82.049	6.167	84005.142	430.183	31.690	6027.027	11.650
82.057	6.168	82391.695	463.289	35.016	5946.291	9.637
82.066	6.169	84379.442	455.009	29.112	6100.870	7.295
82.074	6.170	83614.796	507.118	33.524	5986.698	13.564
82.083	6.171	83949.434	463.062	27.522	6113.780	10.990
82.091	6.172	85254.514	460.460	34.240	6067.974	5.965
82.099	6.173	84368.223	451.333	24.412	5996.013	9.884
82.108	6.174	83902.076	429.992	29.611	6116.803	7.295
82.116	6.175	84167.738	451.991	26.707	6245.557	12.964
82.125	6.176	82051.123	385.758	32.664	6129.568	10.873
82.133	6.177	82306.446	408.344	35.746	6024.362	7.398
82.142	6.178	83618.357	407.015	40.329	6277.439	15.285
82.151	6.179	82814.594	516.000	34.120	6093.700	6.136
82.159	6.180	80856.770	429.977	33.024	5985.592	9.440
82.168	6.181	81369.611	489.091	32.330	6069.523	6.705
82.176	6.182	82515.645	518.988	39.628	6037.632	7.040
82.185	6.183	81868.717	431.862	35.897	5991.737	6.793
82.193	6.184	85096.700	407.126	33.550	6139.281	8.208
82.202	6.185	84487.768	385.971	41.565	6321.612	11.895
82.210	6.186	83504.991	442.501	56.179	6214.253	14.194
82.219	6.187	84921.709	362.495	49.138	6370.339	8.023
82.227	6.188	83827.830	373.564	45.449	6295.631	5.881
82.236	6.189	84795.197	439.092	55.254	6351.262	8.889
82.245	6.190	83680.264	360.423	46.480	6237.749	9.173
82.253	6.191	83602.186	377.570	44.393	6251.080	10.722
82.262	6.192	82872.948	482.546	34.964	5973.592	9.916
82.271	6.193	84106.484	410.474	29.112	6182.404	10.408
82.279	6.194	84871.763	434.258	35.703	6220.969	12.298
82.288	6.195	84689.543	386.273	49.540	6357.879	9.718
82.296	6.196	84794.983	527.585	59.969	6160.522	10.316
82.305	6.197	83250.235	380.853	53.789	6268.981	5.537
82.313	6.198	82519.355	518.552	52.019	6028.200	5.347
82.322	6.199	80327.181	357.921	67.360	6037.772	9.538
82.330	6.200	81439.132	417.490	61.464	5962.827	9.500
82.339	6.201	82916.542	405.853	37.996	6176.480	13.320
82.348	6.202	83122.742	367.812	38.096	6250.442	5.712
82.356	6.203	82460.570	411.626	43.628	6310.381	9.390
82.365	6.204	81712.472	424.597	49.957	6055.429	13.315
82.373	6.205	81775.297	344.845	44.969	6083.291	9.928
82.382	6.206	81831.651	369.508	36.027	6270.422	7.312
82.390	6.207	82466.998	354.889	57.234	6259.764	13.058
82.399	6.208	82810.810	421.849	44.805	6068.725	8.101
82.408	6.209	82171.922	391.781	54.425	6133.260	9.761
82.416	6.210	83717.790	469.865	64.930	6056.896	15.800
82.425	6.211	81064.476	429.218	55.299	5964.863	16.056
82.433	6.212	81202.217	385.215	51.791	6014.142	9.242
82.442	6.213	79670.746	430.495	53.855	5841.046	6.523
82.450	6.214	80815.624	451.487	67.077	5972.672	7.261
82.459	6.215	78922.921	447.350	69.346	5875.067	9.544
82.467	6.216	77675.447	440.549	61.303	5807.344	7.775
82.475	6.217	78026.112	448.124	84.870	5541.966	8.982
82.484	6.218	80049.766	426.494	62.190	5877.169	12.723
82.493	6.219	81677.816	390.596	55.253	6079.891	7.913
82.501	6.220	80589.775	480.234	69.877	6029.565	8.474
82.510	6.221	81259.308	451.828	75.258	6131.900	8.640
82.519	6.222	76616.806	417.056	48.066	5770.709	10.102
82.527	6.223	77602.282	435.460	50.435	5806.060	9.168
82.536	6.224	80641.555	364.907	45.700	6159.273	6.457
82.545	6.225	81111.728	411.821	55.785	6199.276	10.866
82.553	6.226	81719.290	385.014	69.479	6290.388	11.480
82.562	6.227	84165.011	394.141	66.146	6261.662	9.148
82.570	6.228	82426.071	417.697	61.538	6157.482	6.454
82.579	6.229	84815.637	409.418	70.651	6140.427	8.424
82.588	6.230	85152.920	492.930	80.022	6092.614	7.425
82.596	6.231	80613.570	382.285	64.308	5917.905	11.745
82.605	6.232	80611.161	433.352	86.202	5983.494	10.008
82.614	6.233	81012.612	438.681	55.414	6093.830	8.486
82.622	6.234	80181.551	492.223	59.972	5974.793	11.428
82.631	6.235	82595.639	446.547	57.319	6164.556	13.214
82.640	6.236	81759.131	421.126	58.799	6077.851	13.732
82.649	6.237	80767.508	467.062	61.902	6095.974	11.327
82.658	6.238	79551.900	440.712	57.473	5987.036	12.957
82.666	6.239	81844.480	382.637	66.852	6113.474	8.356
82.675	6.240	81992.852	359.638	67.032	6108.362	10.186
82.683	6.241	80485.541	471.391	59.666	6084.677	10.221
82.692	6.242	77626.327	408.150	59.271	5830.002	8.086
82.700	6.243	80332.986	364.068	66.519	6018.565	10.222
82.709	6.244	78528.570	354.089	75.105	5946.384	8.686
82.718	6.245	79369.604	354.419	77.315	5971.712	9.366
82.727	6.246	79185.327	430.101	81.483	5653.641	9.276
82.736	6.247	81031.905	405.360	63.031	6134.787	7.815
82.744	6.248	77549.218	320.208	68.981	6021.088	8.247
82.753	6.249	72255.256	374.879	77.164	5570.570	10.311
82.762	6.250	72862.886	450.133	64.683	5641.315	7.224
82.770	6.251	81179.346	388.647	68.070	6188.960	10.818
82.779	6.252	82111.989	333.851	80.511	6238.247	5.473
82.788	6.253	81842.244	332.149	72.908	6312.824	9.967
82.796	6.254	81595.735	298.991	64.357	6255.114	10.757
82.805	6.255	83302.732	399.754	66.871	6361.560	8.155
82.814	6.256	85196.127	479.307	75.052	6242.625	12.539
82.822	6.257	84548.265	358.508	75.378	6441.599	6.158
82.831	6.258	83103.405	435.912	70.678	6131.744	14.740
82.840	6.259	81266.919	409.135	70.257	6189.781	6.269
82.849	6.260	80236.857	398.848	76.371	6167.386	9.417
82.858	6.261	79239.127	449.352	89.688	6063.112	7.147
82.867	6.262	75344.599	409.259	79.681	5649.821	8.475
82.876	6.263	80110.136	476.212	68.566	5941.231	8.644
82.884	6.264	83462.230	369.390	74.026	6297.781	9.242
82.893	6.265	84571.330	426.638	76.328	6299.411	11.199
82.902	6.266	83741.854	431.981	82.893	6376.286	6.809
82.911	6.267	84106.092	398.417	72.321	6288.463	14.065
82.920	6.268	83584.063	436.437	70.406	6261.160	14.504
82.929	6.269	81192.678	454.235	87.810	6145.784	9.650
82.937	6.270	81817.183	399.663	74.850	6109.167	9.570
82.946	6.271	83538.666	351.515	88.482	6141.216	8.073
82.955	6.272	82800.820	399.578	86.594	6225.916	14.815
82.964	6.273	83788.794	400.489	70.789	6338.595	12.276
82.973	6.274	85819.802	402.040	67.407	6501.140	8.218
82.982	6.275	86516.713	409.379	75.966	6534.385	10.725
82.991	6.276	84809.123	388.760	68.967	6458.336	12.678
83.000	6.277	80543.634	526.074	79.549	6025.375	9.727
83.009	6.278	78094.976	407.113	79.556	5851.569	12.417
83.018	6.279	82214.324	375.553	65.880	6235.541	9.515
83.026	6.280	82393.689	462.856	108.629	6125.228	17.368
83.035	6.281	82939.185	425.849	76.053	6046.708	8.771
83.044	6.282	81461.371	418.140	74.935	5929.324	7.369
83.053	6.283	79804.719	382.359	79.171	6003.181	11.463
83.061	6.284	83083.776	379.315	85.703	6238.107	10.818
83.070	6.285	82194.552	354.644	105.018	6051.367	12.196
83.079	6.286	78368.920	391.649	111.548	6010.225	6.342
83.088	6.287	78718.207	396.956	151.307	5733.012	9.421
83.097	6.288	78578.284	348.663	91.796	5807.837	6.193
83.105	6.289	79948.957	382.237	96.528	5897.842	12.922
83.114	6.290	75235.129	356.022	103.373	5557.727	7.131
83.123	6.291	82005.680	386.800	95.918	6154.372	13.525
83.132	6.292	81290.541	488.533	85.323	6095.315	19.556
83.140	6.293	80643.854	405.307	87.406	6204.838	13.264
83.149	6.294	81054.727	369.271	92.736	6130.741	6.508
83.157	6.295	81162.386	418.242	115.051	6125.767	16.635
83.166	6.296	80046.256	415.354	84.835	6224.356	7.626
83.175	6.297	82568.158	386.419	94.897	6326.215	17.372
83.183	6.298	84144.868	445.638	97.118	6333.076	14.188
83.192	6.299	82443.464	402.066	72.918	6282.256	9.582
83.201	6.300	82298.649	387.424	73.744	6225.678	13.720
83.210	6.301	80381.895	411.412	92.020	6151.166	9.371
83.218	6.302	79897.850	434.026	112.999	6075.509	9.785
83.227	6.303	78082.474	431.174	83.151	6017.128	9.315
83.236	6.304	78184.607	411.870	75.233	5993.670	9.368
83.245	6.305	82236.684	399.837	74.316	6256.786	8.142
83.254	6.306	80623.419	474.153	79.898	5923.035	11.132
83.263	6.307	79617.466	338.204	70.885	5996.677	11.350
83.271	6.308	78743.614	396.342	71.994	5973.965	13.433
83.280	6.309	77191.817	402.690	82.854	5949.066	11.781
83.289	6.310	79195.878	357.901	90.556	6085.767	16.567
83.298	6.311	82767.420	432.043	79.117	6206.220	6.803
83.307	6.312	84743.819	348.548	77.806	6507.944	12.407
83.315	6.313	83541.016	415.417	80.575	6314.180	15.275
83.324	6.314	84449.941	411.111	101.532	6305.140	11.055
83.333	6.315	84380.824	398.093	105.764	6300.077	11.719
83.342	6.316	83269.265	379.711	142.926	6342.478	10.926
83.351	6.317	85542.316	398.982	100.566	6462.072	10.048
83.360	6.318	87409.822	311.150	88.512	6695.835	8.804
83.369	6.319	86343.641	425.324	92.268	6367.344	16.397
83.378	6.320	84142.480	384.789	102.046	6268.376	8.906
83.386	6.321	82732.591	354.559	86.738	6368.984	7.165
83.395	6.322	83563.522	396.834	80.945	6174.782	8.930
83.404	6.323	76828.832	413.997	109.343	5800.894	14.273
83.413	6.324	82404.164	453.255	75.768	6175.725	7.918
83.422	6.325	83468.040	446.306	69.772	6194.454	10.421
83.430	6.326	85023.361	374.916	73.097	6340.037	9.931
83.439	6.327	86764.618	473.727	82.742	6412.321	13.815
83.448	6.328	85934.144	428.728	83.365	6392.096	11.697
83.457	6.329	87536.642	474.283	75.953	6422.602	11.026
83.466	6.330	86452.798	521.466	82.914	6205.424	14.399
83.474	6.331	89035.102	410.102	79.934	6562.947	13.138
83.483	6.332	90314.436	458.709	91.306	6537.694	18.318
83.492	6.333	87474.852	465.183	76.850	6284.348	18.792
83.501	6.334	88613.418	480.252	85.488	6410.655	17.044
83.510	6.335	87437.020	454.524	86.385	6307.641	11.175
83.519	6.336	86222.236	428.726	89.973	6103.075	9.522
83.528	6.337	84803.030	454.688	95.466	6048.409	13.046
83.537	6.338	85350.165	469.445	88.866	6318.964	14.737
83.546	6.339	85255.488	505.088	110.004	6444.775	9.156
83.554	6.340	86311.033	452.880	90.844	6425.625	14.959
83.563	6.341	85942.146	391.499	77.608	6494.176	8.461
83.572	6.342	85025.489	428.163	78.273	6330.199	11.125
83.580	6.343	84936.526	402.720	80.140	6330.561	12.578
83.589	6.344	84109.424	458.342	80.859	6269.341	13.153
83.598	6.345	83448.099	474.103	88.070	6330.747	7.830
83.606	6.346	76232.633	407.090	124.817	5879.141	10.282
83.615	6.347	83574.045	413.475	82.965	6236.397	8.437
83.624	6.348	84040.462	527.293	82.684	6203.628	11.778
83.632	6.349	81579.468	472.272	61.789	5993.814	9.561
83.640	6.350	80171.722	530.802	64.465	5890.746	12.547
83.649	6.351	80277.991	503.742	52.889	5943.942	8.582
83.657	6.352	82097.622	506.009	71.585	5957.395	16.994
83.666	6.353	82143.702	455.762	65.337	6043.220	10.332
83.674	6.354	78518.118	456.680	74.957	5852.767	9.148
83.683	6.355	80945.816	364.960	83.389	5982.213	7.780
83.692	6.356	78603.594	423.982	82.209	5843.478	12.132
83.700	6.357	77926.020	323.477	67.157	5970.390	9.997
83.709	6.358	79376.668	364.880	55.120	6063.390	8.824
83.717	6.359	81467.016	456.428	53.737	6124.555	8.861
83.726	6.360	80233.044	392.107	56.004	6129.757	7.750
83.734	6.361	78416.759	362.687	56.066	6117.316	5.703
83.743	6.362	81241.809	381.767	50.451	6404.043	8.547
83.752	6.363	82335.908	376.094	56.836	6217.159	8.098
83.761	6.364	80308.563	410.533	60.493	6176.550	8.041
83.769	6.365	82124.895	435.102	80.618	6201.462	8.128
83.778	6.366	83317.617	400.807	59.764	6487.263	10.195
83.787	6.367	85417.162	446.537	73.552	6390.359	12.759
83.796	6.368	82524.888	408.661	63.382	6425.974	10.841
83.804	6.369	83032.299	455.867	64.098	6292.031	7.361
83.813	6.370	79201.044	389.578	67.967	6078.967	12.126
83.821	6.371	80763.308	425.603	68.849	6042.673	8.159
83.830	6.372	80353.663	409.984	61.743	6068.309	8.985
