/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS66PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923193, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.031670 * LONGITUDE: 31.798730
	DATE/TIME START: 2004-07-11T12:12:52 * DATE/TIME END: 2004-07-11T12:12:52
	MINIMUM DEPTH, sediment/rock: 0.395 m * MAXIMUM DEPTH, sediment/rock: 6.305 m
Event(s):	MS66PC (MIMES_96) * LATITUDE: 33.031670 * LONGITUDE: 31.798730 * DATE/TIME: 2004-07-11T12:12:52 * ELEVATION: -1630.0 m * LOCATION: Nile Fan * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS66PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	27445 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
117.850	5.122	49020.589	139.979	2.100	4238.648	1.410
117.873	5.123	46081.383	120.715	1.614	3864.844	1.821
117.896	5.124	46792.787	122.301	2.190	4071.875	1.439
117.919	5.125	49378.849	121.738	2.234	4285.509	1.659
117.942	5.126	50364.661	159.721	2.916	4208.811	2.637
117.965	5.127	48763.539	145.449	2.082	4136.756	1.771
117.988	5.128	48308.101	162.645	1.630	4002.266	0.617
118.011	5.129	50918.868	174.833	2.695	4218.353	1.838
118.035	5.130	51495.713	172.099	1.842	4196.575	1.765
118.058	5.131	53646.557	188.591	2.124	4291.502	1.563
118.081	5.132	49223.516	113.294	2.351	4299.872	0.638
118.104	5.133	50287.989	212.759	1.183	4058.079	1.836
118.127	5.134	50808.428	141.436	4.074	4429.035	2.489
118.150	5.135	51215.143	138.048	2.237	4261.234	1.928
118.173	5.136	49092.415	126.773	1.642	4156.784	1.555
118.196	5.137	49731.740	133.006	2.732	4295.041	1.854
118.219	5.138	49194.897	125.466	2.238	4089.632	2.057
118.242	5.139	47646.111	143.085	3.181	4191.571	1.905
118.266	5.140	49802.529	183.974	2.624	4172.409	2.874
118.289	5.141	51620.929	183.955	2.813	4249.607	3.298
118.312	5.142	50920.813	146.445	2.819	4303.753	1.750
118.335	5.143	51530.276	141.136	2.841	4457.771	1.210
118.358	5.144	49038.995	88.792	2.171	4094.850	1.554
118.381	5.145	51359.618	151.038	1.879	4110.868	2.051
118.404	5.146	50275.653	139.753	3.505	4094.759	2.137
118.427	5.147	51479.871	136.602	2.602	4138.080	1.990
118.450	5.148	50393.704	131.049	2.629	4262.230	3.037
118.474	5.149	51945.579	151.767	1.840	4411.810	2.419
118.497	5.150	52707.891	139.906	2.131	4259.302	1.016
118.520	5.151	53211.627	179.711	2.299	4376.601	2.270
118.543	5.152	56193.440	161.222	1.614	4491.855	1.761
118.566	5.153	52709.287	143.553	1.840	4285.920	1.598
118.589	5.154	53743.677	143.469	3.294	4292.303	1.309
118.612	5.155	56944.999	136.503	2.329	4772.694	0.990
118.635	5.156	57487.204	148.691	3.155	4614.299	2.090
118.658	5.157	58063.467	151.607	2.382	4694.628	0.989
118.681	5.158	54925.572	154.259	2.121	4536.810	1.419
118.705	5.159	58212.399	165.192	2.393	4620.866	1.868
118.728	5.160	57739.198	133.892	2.231	4798.812	1.219
118.751	5.161	59062.874	184.839	2.604	4772.247	2.413
118.774	5.162	58099.220	108.492	2.727	5073.624	1.758
118.797	5.163	59581.752	157.456	2.074	4938.057	1.467
118.820	5.164	59484.761	87.788	3.550	5090.844	0.606
118.843	5.165	59672.617	203.980	1.567	4819.629	2.223
118.866	5.166	59825.017	148.735	2.960	4947.276	1.463
118.889	5.167	60800.795	165.199	1.906	4836.324	1.776
118.912	5.168	58550.704	158.981	2.702	4814.360	1.802
118.936	5.169	61453.365	135.436	3.269	5001.875	2.001
118.959	5.170	63925.001	186.675	3.640	5084.074	2.557
118.982	5.171	63568.545	140.495	2.886	5248.375	2.260
119.005	5.172	62487.894	165.820	2.373	5083.931	1.558
119.028	5.173	66047.075	185.363	2.432	5465.776	2.613
119.051	5.174	68362.784	184.476	2.299	5649.919	1.530
119.074	5.175	71615.226	190.710	3.312	5797.027	2.304
119.097	5.176	72149.099	125.675	2.116	6009.392	1.340
119.120	5.177	72465.554	177.482	3.054	5904.712	2.691
119.144	5.178	66822.275	155.080	2.791	5523.577	1.992
119.167	5.179	66969.694	179.466	2.479	5599.969	1.845
119.190	5.180	68489.495	177.369	2.678	5470.139	2.146
119.213	5.181	67856.527	194.899	2.547	5612.881	2.332
119.236	5.182	67912.686	119.652	2.867	5742.521	0.673
119.259	5.183	68086.900	146.109	2.106	5773.425	1.250
119.282	5.184	71299.965	176.742	3.367	5853.466	1.330
119.305	5.185	69540.342	179.981	3.676	5657.176	3.159
119.328	5.186	70452.285	139.225	2.314	5977.006	2.283
119.351	5.187	74292.036	159.268	2.011	6083.433	3.583
119.375	5.188	72686.514	163.327	2.108	6033.882	2.349
119.398	5.189	71540.927	107.348	2.290	5860.955	1.525
119.421	5.190	66042.997	115.161	2.622	5510.737	1.708
119.444	5.191	70720.521	183.424	3.159	5788.896	3.303
119.467	5.192	72425.415	196.723	3.798	5968.833	3.724
119.490	5.193	74844.815	226.745	2.987	6163.555	1.925
119.513	5.194	79258.395	167.081	4.686	6412.474	2.539
119.536	5.195	72475.611	182.638	2.517	5710.896	1.783
119.559	5.196	78141.060	175.923	2.623	6039.779	1.713
119.582	5.197	83620.553	167.382	3.821	6450.544	1.738
119.606	5.198	85928.393	195.861	3.680	6480.155	1.652
119.629	5.199	84605.879	238.123	3.510	6574.547	2.372
119.652	5.200	78820.619	120.155	2.498	6195.721	1.808
119.675	5.201	79584.761	152.384	2.443	6041.635	0.871
119.698	5.202	80608.277	194.667	1.688	5879.121	0.877
119.721	5.203	76925.155	231.864	3.063	6055.785	3.022
119.744	5.204	76973.933	168.795	4.656	6117.407	2.857
119.767	5.205	76894.014	193.043	3.251	6023.982	2.643
119.790	5.206	80914.113	134.552	2.521	6073.744	1.535
119.813	5.207	80133.362	131.811	2.926	6276.238	1.317
119.837	5.208	76699.651	219.327	3.369	5934.776	2.755
119.860	5.209	80999.766	191.745	3.757	6428.225	2.837
119.883	5.210	76818.554	177.043	3.797	6311.928	1.631
119.906	5.211	75742.666	220.722	4.153	6076.976	3.026
119.929	5.212	75151.862	142.766	2.861	6237.461	2.328
119.952	5.213	74387.747	186.285	2.627	6170.307	1.583
119.975	5.214	74353.827	163.015	4.110	6187.273	4.342
119.998	5.215	68604.524	162.623	2.043	5587.065	2.521
120.021	5.216	63628.079	124.384	2.956	5419.698	2.767
120.045	5.217	59560.654	131.968	3.650	5083.701	2.284
120.068	5.218	61000.193	134.169	4.407	5259.442	3.568
120.091	5.219	60907.402	147.363	3.240	5150.110	4.078
120.114	5.220	59448.898	155.679	3.563	5130.575	3.545
120.137	5.221	57533.937	184.609	3.265	4800.075	2.272
120.160	5.222	54690.206	138.949	4.103	4744.339	3.095
120.183	5.223	57821.983	165.269	2.182	4731.803	2.551
120.206	5.224	53769.524	153.585	2.916	4393.905	2.854
120.229	5.225	54281.206	119.076	3.141	4548.353	3.147
120.252	5.226	53836.380	163.043	3.051	4537.939	1.909
120.276	5.227	54557.148	155.313	2.361	4601.187	1.666
120.299	5.228	54059.464	148.533	2.114	4546.813	2.007
120.322	5.229	52838.559	111.354	2.830	4422.530	1.508
120.345	5.230	54885.718	128.965	4.036	4394.222	3.241
120.368	5.231	56827.552	118.921	2.900	4471.408	1.936
120.391	5.232	58055.461	198.954	3.115	4635.460	4.684
120.414	5.233	58796.432	180.815	3.706	4948.492	4.178
120.437	5.234	58689.290	135.309	2.656	4801.011	3.387
120.460	5.235	57826.025	161.458	2.276	4754.117	2.594
120.483	5.236	58270.789	125.338	3.445	4785.949	4.191
120.507	5.237	58174.155	126.402	3.019	4929.293	2.338
120.530	5.238	58600.067	205.402	3.660	4517.629	4.460
120.553	5.239	56512.444	106.173	2.877	4711.648	2.216
120.576	5.240	56412.615	106.290	3.373	4780.474	1.144
120.599	5.241	56390.156	150.020	2.961	4687.190	2.049
120.622	5.242	57694.570	182.396	3.135	4505.468	1.799
120.645	5.243	56553.461	172.404	3.533	4469.792	2.060
120.668	5.244	58612.444	115.156	2.527	4790.552	1.495
120.691	5.245	58820.902	101.542	1.955	4779.031	2.141
120.715	5.246	57795.799	158.487	3.191	4598.725	2.305
120.738	5.247	60528.031	137.261	2.446	4847.192	2.805
120.761	5.248	58962.104	158.364	4.187	4745.160	2.131
120.784	5.249	59087.320	165.953	3.925	4683.713	2.358
120.807	5.250	59916.781	128.300	4.015	4914.644	3.462
120.830	5.251	60816.136	129.996	2.364	5009.119	2.382
120.853	5.252	61082.263	100.899	3.590	4979.208	2.514
120.876	5.253	60989.670	129.944	3.543	4899.406	2.468
120.899	5.254	60605.479	121.463	2.738	4885.500	1.440
120.922	5.255	61068.360	141.786	3.805	4896.925	2.623
120.946	5.256	60456.465	161.437	2.847	4900.748	3.380
120.969	5.257	60740.588	132.794	4.025	4869.987	2.463
120.992	5.258	62471.181	143.455	1.937	5025.984	3.096
121.015	5.259	62687.258	130.262	3.571	5147.548	2.300
121.038	5.260	61824.586	157.133	3.372	4991.348	3.369
121.061	5.261	60528.409	134.594	2.972	4838.439	3.159
121.084	5.262	60658.993	142.292	2.830	4982.527	1.515
121.107	5.263	63993.039	142.507	5.215	5055.577	3.536
121.130	5.264	61596.096	115.435	3.154	5105.273	2.752
121.153	5.265	62288.191	152.464	3.327	5018.305	2.058
121.177	5.266	64100.409	166.917	3.398	5099.440	2.697
121.200	5.267	63772.198	159.394	3.300	5157.476	2.893
121.223	5.268	62703.065	177.471	4.103	5127.624	3.461
121.246	5.269	62490.538	263.606	4.655	4967.650	5.906
121.269	5.270	61267.026	336.505	5.839	4627.999	7.545
121.292	5.271	59722.732	294.222	4.444	4651.447	6.560
121.315	5.272	60840.470	233.502	4.426	4818.056	5.079
121.338	5.273	63519.721	188.605	3.672	4881.001	2.723
121.361	5.274	66587.420	164.393	3.577	5169.342	2.416
121.384	5.275	66173.045	172.732	3.352	5112.706	2.487
121.408	5.276	66689.550	156.483	3.035	5102.593	2.590
121.431	5.277	67008.810	172.812	3.301	4999.104	2.697
121.454	5.278	65956.968	217.022	3.995	4977.334	4.194
121.477	5.279	65189.605	236.302	4.759	4924.587	3.211
121.500	5.280	65716.158	242.036	5.409	4999.794	3.780
121.517	5.281	67829.583	237.039	5.634	5088.863	4.110
121.535	5.282	69981.702	329.009	7.632	5154.290	5.310
121.552	5.283	67073.767	241.424	6.384	5134.705	4.283
121.570	5.284	66915.391	237.772	3.127	5157.551	5.030
121.587	5.285	67555.885	234.984	4.042	5001.527	4.461
121.605	5.286	68078.339	200.982	5.554	5122.969	3.179
121.622	5.287	68646.566	282.698	7.274	5112.412	2.854
121.639	5.288	68497.837	386.483	5.508	4952.082	6.485
121.657	5.289	70259.614	372.991	4.914	4927.604	6.355
121.674	5.290	67946.482	376.169	7.630	4986.609	5.504
121.692	5.291	66158.742	329.539	5.577	4896.939	4.000
121.709	5.292	66454.682	388.811	7.040	4820.223	8.470
121.727	5.293	68020.370	345.978	7.822	4876.827	8.813
121.744	5.294	66809.036	376.241	8.397	4760.605	9.452
121.762	5.295	66634.199	498.558	8.221	4813.058	10.715
121.779	5.296	66968.046	443.936	7.955	4841.162	16.522
121.796	5.297	68426.635	478.507	15.208	5072.624	12.371
121.814	5.298	68962.088	602.168	17.391	4868.981	24.529
121.831	5.299	67414.273	571.038	14.451	4850.088	11.904
121.849	5.300	67744.973	655.016	20.909	4944.703	19.479
121.866	5.301	67035.714	661.607	30.076	4695.703	16.361
121.884	5.302	69646.714	688.081	32.761	5024.306	19.920
121.901	5.303	69191.096	646.427	33.650	4983.293	19.641
121.918	5.304	70801.027	717.938	32.058	4939.311	20.066
121.936	5.305	67877.071	685.703	28.321	5056.934	13.027
121.953	5.306	69592.446	642.461	40.564	5065.473	23.350
121.971	5.307	72302.034	831.742	60.327	5147.652	35.950
121.988	5.308	69511.164	659.197	41.718	5182.605	26.546
122.006	5.309	70084.580	699.141	54.837	4952.532	33.514
122.023	5.310	70265.212	745.588	62.272	5039.866	30.011
122.041	5.311	72015.895	697.302	56.214	5157.286	34.436
122.058	5.312	71787.886	637.820	41.857	5185.982	25.466
122.075	5.313	71216.537	637.832	43.005	5246.981	17.294
122.093	5.314	68999.683	587.373	39.545	5123.866	20.520
122.110	5.315	69005.158	707.384	47.234	5009.023	18.945
122.128	5.316	70158.310	646.016	53.229	5171.929	23.320
122.145	5.317	67486.310	746.881	56.806	4948.135	32.572
122.163	5.318	67413.512	782.559	51.012	4936.265	17.431
122.180	5.319	68346.054	977.831	110.121	4582.674	29.997
122.197	5.320	64232.895	777.320	82.145	4751.680	20.681
122.215	5.321	65443.942	734.657	85.110	4787.575	18.529
122.232	5.322	67368.757	646.558	78.473	4834.617	26.556
122.250	5.323	72172.064	608.798	72.273	5338.562	25.122
122.267	5.324	73140.407	804.263	135.961	4963.928	45.462
122.285	5.325	73182.040	652.114	155.600	5134.264	34.854
122.302	5.326	73101.156	678.286	175.453	4812.357	27.200
122.319	5.327	72128.458	774.179	109.880	4997.916	24.209
122.337	5.328	71446.364	884.925	106.184	4906.911	32.160
122.354	5.329	70271.488	968.369	116.162	4769.176	39.638
122.372	5.330	65904.645	851.389	142.263	4648.219	24.220
122.389	5.331	68599.531	737.433	87.638	4956.051	35.316
122.407	5.332	69528.721	698.114	86.217	5139.814	28.744
122.424	5.333	71021.495	699.993	89.805	5270.346	25.303
122.442	5.334	69615.156	697.581	71.680	5041.999	35.793
122.459	5.335	70056.222	738.545	78.204	5111.762	38.814
122.476	5.336	67642.270	885.783	90.814	4927.584	25.336
122.494	5.337	67187.495	903.692	96.827	4788.258	30.827
122.511	5.338	67986.513	951.989	81.134	4828.870	31.994
122.529	5.339	65454.092	946.871	98.699	4686.912	40.553
122.546	5.340	65958.125	863.894	77.504	4850.230	22.364
122.564	5.341	67187.373	842.067	93.217	4996.370	25.273
122.581	5.342	65508.469	761.626	59.997	4893.656	17.730
122.598	5.343	64506.473	716.477	66.539	4787.081	17.418
122.616	5.344	64928.331	487.983	49.595	4724.540	10.722
122.633	5.345	59725.630	397.392	37.532	4528.839	6.579
122.651	5.346	61304.292	515.683	32.539	4527.201	11.595
122.668	5.347	57049.411	392.822	14.921	4525.191	10.398
122.686	5.348	57651.123	352.705	10.496	4526.493	6.202
122.703	5.349	55657.818	287.385	9.513	4575.506	7.037
122.721	5.350	57268.727	357.755	7.075	4562.413	4.444
122.738	5.351	58549.993	340.275	11.734	4750.300	4.015
122.755	5.352	58395.307	436.707	10.885	4542.800	9.324
122.773	5.353	58410.025	566.058	16.978	4482.785	9.972
122.790	5.354	59818.715	649.102	27.359	4587.471	21.878
122.808	5.355	61942.044	595.405	27.389	4623.628	17.397
122.843	5.357	49628.437	597.102	113.124	3708.481	51.877
122.860	5.358	63161.769	738.454	98.144	4512.738	36.967
122.877	5.359	62143.792	794.756	98.506	4486.926	28.196
122.895	5.360	62457.762	808.405	103.767	4441.440	36.027
122.912	5.361	62825.303	754.499	103.821	4442.359	29.446
122.930	5.362	63567.185	785.680	123.558	4210.851	33.986
122.947	5.363	59301.750	681.832	95.103	4419.614	19.584
122.965	5.364	59757.120	783.234	107.593	4334.010	22.248
122.982	5.365	61109.546	614.729	64.885	4452.954	15.881
122.999	5.366	62619.475	648.547	58.627	4691.830	22.554
123.017	5.367	61695.279	660.841	51.261	4639.975	17.655
123.034	5.368	60815.394	600.820	62.044	4494.928	20.293
123.052	5.369	64140.175	636.318	67.912	4603.956	22.405
123.069	5.370	62325.237	650.200	41.476	4540.525	17.180
123.087	5.371	60738.966	656.027	34.683	4578.637	17.015
123.104	5.372	63661.360	567.181	20.357	5092.818	17.968
123.122	5.373	60635.579	450.133	19.060	5083.323	17.793
123.139	5.374	59836.518	622.885	17.212	5001.038	16.790
123.156	5.375	59919.241	564.106	10.954	4874.332	12.025
123.174	5.376	58273.867	635.361	12.306	4555.371	20.785
123.191	5.377	53975.597	568.625	16.984	4389.056	17.528
123.209	5.378	55735.847	557.573	12.681	4491.884	17.987
123.226	5.379	60766.175	669.056	11.790	4724.050	17.062
123.244	5.380	57809.475	526.026	10.575	4527.418	7.211
123.261	5.381	55919.029	654.337	8.718	4389.241	11.463
123.278	5.382	58535.287	899.657	16.006	4249.161	14.370
123.296	5.383	61608.968	949.951	20.530	4487.646	32.058
123.313	5.384	63350.171	957.813	32.745	4678.652	25.139
123.331	5.385	63796.405	978.352	34.654	4620.247	25.296
123.348	5.386	60504.950	1041.333	43.491	4249.067	29.714
123.366	5.387	58944.408	1044.843	78.297	4213.279	44.975
123.383	5.388	63171.174	1078.753	115.911	4443.618	40.087
123.401	5.389	66135.627	1065.425	157.276	4479.480	66.040
123.418	5.390	66365.013	933.407	170.440	4101.469	31.075
123.435	5.391	66328.591	944.103	151.493	4417.183	42.269
123.453	5.392	67133.226	1111.934	193.825	4292.220	54.965
123.470	5.393	68279.794	1071.456	221.165	4185.331	47.880
123.488	5.394	64812.950	1110.389	193.230	4193.697	72.637
123.505	5.395	65616.423	1006.188	138.437	4462.398	44.702
123.523	5.396	63016.875	965.861	156.554	4270.261	53.920
123.540	5.397	64906.623	806.352	119.497	4358.563	51.494
123.557	5.398	63731.880	776.492	129.150	4336.183	55.118
123.575	5.399	66884.594	870.815	155.213	4503.293	53.179
123.592	5.400	67131.016	979.821	164.846	4487.971	52.272
123.610	5.401	68385.251	1094.569	185.076	4446.701	65.983
123.627	5.402	68679.752	1149.360	194.261	4406.031	44.950
123.645	5.403	68750.590	1083.776	207.161	4423.129	63.381
123.662	5.404	65462.941	851.010	143.498	4465.755	47.667
123.679	5.405	63349.167	742.830	126.551	4342.788	42.460
123.697	5.406	66359.392	916.624	150.354	4348.793	38.912
123.714	5.407	67009.338	1126.570	223.853	4364.794	60.014
123.732	5.408	69384.211	1298.543	221.094	4494.326	74.876
123.749	5.409	68947.939	1163.169	190.774	4542.850	60.292
123.767	5.410	65058.869	1036.600	201.047	4237.008	61.098
123.784	5.411	64841.012	985.333	170.917	4235.381	54.102
123.802	5.412	63880.122	983.511	166.246	4157.112	49.405
123.819	5.413	65668.790	1077.982	209.520	4190.416	59.591
123.836	5.414	66414.880	1155.808	173.108	4368.460	42.639
123.854	5.415	70331.392	932.503	188.093	4692.804	40.765
123.871	5.416	71012.160	877.770	169.572	4565.870	36.110
123.889	5.417	69968.694	1045.456	207.265	4612.309	47.225
123.906	5.418	71384.471	945.895	195.891	4706.497	44.307
123.924	5.419	70234.830	950.915	149.615	4675.990	37.416
123.941	5.420	67369.555	918.575	175.738	4379.202	49.585
123.958	5.421	65314.938	946.741	158.815	4388.724	39.544
123.976	5.422	68838.561	1070.067	190.540	4571.603	47.019
123.993	5.423	65190.401	1033.426	144.965	4265.493	40.951
124.011	5.424	65494.908	960.961	186.922	4255.654	48.486
124.028	5.425	62518.571	960.161	166.283	4071.599	40.399
124.046	5.426	66845.477	1089.436	210.875	4156.887	66.178
124.063	5.427	70488.165	1203.410	176.387	4352.429	44.438
124.081	5.428	68722.705	1139.450	265.432	4397.640	62.116
124.098	5.429	62924.859	1029.761	287.789	3897.814	55.259
124.115	5.430	62788.442	994.845	151.993	4040.056	46.570
124.133	5.431	62950.246	987.480	141.558	4190.826	39.929
124.150	5.432	64510.477	1005.527	176.016	3969.506	46.470
124.168	5.433	65371.423	950.222	151.369	4155.924	40.577
124.185	5.434	67635.811	1171.052	187.838	4154.926	48.126
124.203	5.435	72707.093	1263.238	180.153	4567.334	57.014
124.220	5.436	64912.039	1225.638	189.811	3913.306	46.172
124.237	5.437	60625.410	957.445	149.602	3868.670	50.439
124.255	5.438	60050.951	850.917	106.658	4029.650	44.880
124.272	5.439	60257.887	884.343	103.613	3976.087	41.244
124.290	5.440	59357.678	887.284	110.380	3932.976	48.692
124.307	5.441	64571.009	987.939	143.645	4116.368	60.143
124.325	5.442	63024.366	973.483	147.644	4034.822	52.760
124.342	5.443	58971.239	907.536	121.441	3810.742	45.526
124.359	5.444	57376.001	900.621	89.876	3787.710	28.750
124.377	5.445	61843.106	1034.182	120.097	4063.712	54.313
124.394	5.446	64100.065	919.096	138.892	4115.433	38.620
124.412	5.447	67273.170	1008.279	146.062	3998.096	37.339
124.429	5.448	62788.877	1016.059	171.255	4058.298	43.305
124.447	5.449	70172.377	971.267	125.738	4772.236	36.067
124.464	5.450	65018.106	975.755	143.815	4327.969	44.616
124.482	5.451	65768.419	1023.772	142.076	4453.032	39.544
124.499	5.452	64082.054	1113.149	135.736	4340.078	50.507
124.516	5.453	64015.662	957.413	134.056	4275.248	40.317
124.534	5.454	65070.549	958.165	130.214	4363.463	43.959
124.551	5.455	69129.327	1055.906	140.059	4523.262	47.336
124.569	5.456	69474.098	1104.647	153.079	4544.108	36.421
124.586	5.457	63830.532	1103.953	148.315	4151.459	50.694
124.604	5.458	63759.843	914.328	126.441	4266.288	44.093
124.621	5.459	65456.938	880.761	120.293	4474.307	41.086
124.638	5.460	65896.678	889.011	142.816	4405.640	39.370
124.656	5.461	64077.682	1162.532	124.912	4282.539	43.497
124.673	5.462	65155.824	1238.688	126.566	4189.280	44.190
124.691	5.463	68286.544	1342.360	156.808	4186.103	50.928
124.708	5.464	67471.869	1378.315	145.646	4338.365	40.728
124.726	5.465	65530.902	1342.014	149.967	4259.380	42.582
124.743	5.466	68840.167	1199.926	140.787	4400.703	46.612
124.761	5.467	67296.993	1246.299	140.889	4419.014	31.622
124.778	5.468	72376.624	1301.772	181.031	4645.626	39.680
124.795	5.469	74586.764	1122.804	215.863	4834.872	49.517
124.813	5.470	70010.754	1283.155	235.532	4542.278	50.570
124.830	5.471	66297.044	1300.510	185.749	4227.536	34.892
124.848	5.472	65725.301	1242.830	193.078	4175.476	41.794
124.865	5.473	65761.410	1173.643	157.212	4361.554	31.497
124.883	5.474	66730.796	1115.659	157.477	4434.693	23.506
124.900	5.475	67582.970	1012.145	168.251	4611.984	37.736
124.917	5.476	69142.140	870.600	186.967	4491.922	30.969
124.935	5.477	58803.105	951.377	170.242	3777.156	31.998
124.952	5.478	61478.686	1160.243	127.793	4148.956	32.536
124.970	5.479	64407.999	1162.860	148.063	4236.194	34.980
124.987	5.480	62147.599	1227.327	161.830	4062.656	35.820
125.005	5.481	63632.361	1088.875	168.670	4099.502	27.981
125.022	5.482	66537.342	988.022	157.279	4436.348	26.654
125.039	5.483	64423.692	1242.513	207.271	4120.235	47.285
125.057	5.484	67005.801	1114.234	164.054	4291.139	31.341
125.074	5.485	66516.625	955.865	159.326	4391.069	21.448
125.092	5.486	60338.336	998.861	166.994	4149.997	36.762
125.109	5.487	64788.577	1017.194	104.975	4181.268	45.411
125.127	5.488	66372.872	1099.014	122.157	4306.075	34.239
125.144	5.489	71028.620	1169.371	140.544	4584.223	27.814
125.162	5.490	72253.546	1248.628	169.975	4618.229	28.171
125.179	5.491	70544.937	1164.253	175.156	4526.197	35.790
125.196	5.492	72579.844	1217.181	168.242	4625.915	31.517
125.214	5.493	73779.157	1040.939	137.727	4736.251	28.984
125.231	5.494	71455.371	1119.626	149.969	4563.306	26.235
125.249	5.495	68895.855	1365.213	144.729	4313.042	39.787
125.266	5.496	64945.822	1191.208	125.619	4145.058	23.767
125.284	5.497	68064.350	962.103	96.375	4601.934	23.896
125.301	5.498	68832.868	1102.048	105.577	4511.048	24.730
125.318	5.499	69213.363	1199.189	111.451	4498.663	24.645
125.336	5.500	65893.879	1125.120	100.752	4303.784	23.263
125.353	5.501	62969.654	1095.450	121.669	4098.660	20.192
125.371	5.502	65866.837	1005.915	113.074	4496.855	25.613
125.388	5.503	67100.175	999.413	124.361	4526.643	33.847
125.406	5.504	69569.301	1249.608	121.656	4530.406	38.317
125.423	5.505	65285.542	1240.687	138.020	4279.557	26.792
125.441	5.506	71272.681	1175.678	155.861	4657.459	32.403
125.458	5.507	70701.082	1261.733	153.605	4604.626	34.291
125.475	5.508	71942.296	1112.588	161.872	4798.560	36.107
125.493	5.509	71051.800	1254.248	172.767	4682.169	33.885
125.510	5.510	68692.798	1132.561	193.211	4385.606	27.394
125.528	5.511	64361.632	1066.779	159.626	4424.114	27.971
125.545	5.512	67198.888	1040.108	153.500	4590.554	29.885
125.563	5.513	65776.092	997.558	145.993	4282.679	25.629
125.580	5.514	65496.536	1205.780	143.269	4249.888	21.559
125.597	5.515	69963.038	1068.223	169.395	4538.918	38.972
125.615	5.516	68700.114	1376.923	198.622	4366.018	47.233
125.632	5.517	71780.751	1238.178	171.056	4551.679	39.886
125.650	5.518	71331.079	1211.511	224.769	4332.604	34.819
125.667	5.519	71633.851	1195.787	191.100	4452.616	28.512
125.685	5.520	72141.433	1204.107	208.907	4406.642	41.711
125.702	5.521	75202.585	1090.715	199.608	4894.171	27.109
125.719	5.522	71522.436	1226.729	153.705	4479.975	37.318
125.737	5.523	68867.753	1265.430	147.244	4250.781	35.849
125.754	5.524	66821.128	1159.112	150.112	4297.438	33.983
125.772	5.525	67790.278	1017.037	163.546	4430.969	33.123
125.789	5.526	65891.934	937.701	184.010	4272.862	49.779
125.807	5.527	67647.063	975.896	152.931	4493.700	31.915
125.824	5.528	67613.896	1175.720	170.358	4450.506	39.450
125.842	5.529	70731.385	1153.921	182.344	4524.148	39.941
125.859	5.530	67386.823	1207.888	227.087	4409.481	44.234
125.876	5.531	66634.663	1322.351	278.653	4367.096	36.694
125.894	5.532	67366.700	1201.877	164.673	4495.032	34.772
125.911	5.533	66997.315	952.080	139.275	4544.348	23.174
125.929	5.534	64168.677	966.319	125.440	4381.916	24.650
125.946	5.535	68664.366	815.949	135.727	4738.877	32.323
125.964	5.536	70833.635	852.368	144.805	4791.385	31.283
